opening_id,name,code,w1,b1,w2,b2,w3,b3,w4,b4,variation
1437,"Caro-Kann Defense, Karpov Variation",-,e4,c6,d4,d5,Nc3,dxe4,Nxe4,Nd7,"Modern Variation, Ivanchuk Defense"
1438,"Caro-Kann Defense, Karpov Variation",-,e4,c6,d4,d5,Nc3,dxe4,Nxe4,Nd7,"Modern Variation, Kasparov Attack"
1439,Caro-Kann Defense,-,e4,c6,d4,d5,Nc3,dxe4,Nxe4,Nd7,"Karpov Variation, Smyslov Variation"
1440,"Caro-Kann Defense, Karpov Variation",-,e4,c6,d4,d5,Nc3,dxe4,Nxe4,Nd7,"Smyslov Variation, Main Line"
1441,"Caro-Kann Defense, Karpov Variation",-,e4,c6,d4,d5,Nc3,dxe4,Nxe4,Nd7,Tiviakov-Fischer Attack
1442,"Caro-Kann Defense, Main Line",-,e4,c6,d4,d5,Nc3,dxe4,Nxe4,-,-
1443,"Caro-Kann Defense, Maroczy Variation",-,e4,c6,d4,d5,f3,-,-,-,-
1444,Caro-Kann Defense,-,e4,c6,d4,d5,f3,dxe4,fxe4,e5,"Maroczy Variation, Maroczy Gambit"
1445,"Caro-Kann Defense, Modern Variation",-,e4,c6,d4,d5,Nd2,-,-,-,-
1446,"Caro-Kann Defense, Panov Attack",-,e4,c6,d4,d5,exd5,cxd5,c4,Nf6,-
1447,"Caro-Kann Defense, Panov Attack 2",-,e4,c6,d4,d5,exd5,cxd5,c4,Nf6,-
1448,"Caro-Kann Defense, Panov Attack3",-,e4,c6,d4,d5,exd5,cxd5,c4,-,-
1449,Caro-Kann Defense,-,e4,c6,d4,d5,exd5,cxd5,c4,Nf6,"Panov Attack, Fianchetto Defense"
1450,"Caro-Kann Defense, Panov Attack",-,e4,c6,d4,d5,exd5,cxd5,c4,Nf6,"Fianchetto Defense, Fianchetto Gambit"
1451,Caro-Kann Defense,-,e4,c6,d4,d5,exd5,cxd5,c4,Nf6,"Panov Attack, Modern Defense"
1452,"Caro-Kann Defense, Panov Attack",-,e4,c6,d4,d5,exd5,cxd5,c4,Nf6,"Modern Defense, Carlsbad Line"
1453,"Caro-Kann Defense, Panov Attack",-,e4,c6,d4,d5,exd5,cxd5,c4,Nf6,"Modern Defense, Czerniak Line"
1454,"Caro-Kann Defense, Panov Attack",-,e4,c6,d4,d5,exd5,cxd5,c4,Nf6,"Modern Defense, Mieses Line"
1455,Caro-Kann Defense,-,e4,c6,d4,d5,Nc3,-,-,-,"Standard, Unorthodox Replies"
1456,Caro-Kann Defense,-,e4,c6,d4,d5,Nc3,dxe4,Nxe4,Nf6,Tartakower Variation
1457,"Caro-Kann Defense, Two Knights Attack",-,e4,c6,Nc3,d5,Nf3,-,-,-,-
1458,Caro-Kann Defense,-,e4,c6,Nc3,d5,Nf3,Bg4,-,-,"Two Knights Attack, Mindeno Variation"
1459,"Caro-Kann Defense, Two Knights Attack",-,e4,c6,Nc3,d5,Nf3,Bg4,h3,Bxf3,"Mindeno Variation, Exchange Line"
1460,"Caro-Kann Defense, Two Knights Attack",-,e4,c6,Nc3,d5,Nf3,Bg4,h3,Bh5,"Mindeno Variation, Retreat Line"
1461,"Caro-Kann Defense,Von Hennig Gambit",-,e4,c6,d4,d5,Nc3,dxe4,Bc4,-,-
1462,"Catalan Opening, Closed Variation",-,d4,Nf6,c4,e6,g3,d5,Bg2,Be7,-
1463,"Catalan Opening, Closed Variation2",-,d4,Nf6,c4,e6,g3,d5,Bg2,Be7,-
1464,"Catalan Opening, Closed Variation3",-,d4,Nf6,c4,e6,g3,d5,Bg2,Be7,-
1465,"Catalan Opening, Closed Variation4",-,d4,Nf6,c4,e6,g3,d5,Bg2,-,-
1466,Catalan Opening,-,d4,Nf6,c4,e6,g3,d5,Bg2,Be7,"Closed Variation, Botvinnik Variation"
1467,Catalan Opening,-,d4,Nf6,c4,e6,g3,d5,Bg2,Be7,"Closed Variation, Traditional Variation"
1468,"Catalan Opening, General",-,d4,Nf6,c4,e6,g3,-,-,-,-
1469,"Catalan Opening, Open Defense",-,d4,Nf6,c4,e6,g3,d5,Bg2,dxc4,-
1470,"Catalan Opening, Open Defense",-,d4,Nf6,c4,e6,g3,d5,Bg2,dxc4,-
1471,Catalan Opening,-,d4,Nf6,c4,e6,g3,d5,Bg2,dxc4,"Open Defense, Classical Line"
1472,Catalan Opening,-,d4,Nf6,c4,e6,g3,d5,Bg2,dxc4,"Open Defense, Modern Sharp Variation"
1473,Catalan Opening,-,d4,Nf6,c4,e6,g3,d5,Bg2,c5,"Open Defense, Tarrasch Defense"
1474,"Center Game, Accepted",-,e4,e5,d4,exd4,-,-,-,-,-
1475,"Center Game, Berger Variation",-,e4,e5,d4,exd4,Qxd4,Nc6,Qe3,Nf6,-
1476,"Center Game, Normal Variation",-,e4,e5,d4,exd4,Qxd4,Nc6,-,-,-
1477,"Center Game, Paulsen Attack Variation",-,e4,e5,d4,exd4,Qxd4,Nc6,Qe3,-,-
1478,"Clemenz Opening, General",-,h3,-,-,-,-,-,-,-,-
1479,Colle System ,-,d4,d5,Nf3,Nf6,e3,e6,-,-,-
1480,Colle System 2,-,d4,d5,Nf3,Nf6,e3,e6,Bd3,-,-
1481,"Colle System, Traditional Colle",-,d4,d5,Nf3,Nf6,e3,e6,Bd3,c5,-
1482,"Czech Defense, General",-,e4,d6,d4,Nf6,Nc3,c6,-,-,-
1483,Danish Gambit,-,e4,e5,d4,exd4,c3,d5,-,-,"Declined, Sorensen Defense"
1484,"Danish Gambit, General",-,e4,e5,d4,exd4,c3,-,-,-,-
1485,"Dutch Defense, Alekhine Variation",-,d4,f5,c4,Nf6,g3,e6,Bg2,Be7,-
1486,"Dutch Defense,variationburne Variation",-,d4,f5,g3,Nf6,Bg2,e6,Nh3,-,-
1487,Dutch Defense,-,d4,f5,e4,fxe4,Nc3,Nf6,f3,-,variationmar's Scodend Gambit
1488,"Dutch Defense, Classical Variation",-,d4,f5,c4,e6,-,-,-,-,-
1489,"Dutch Defense, Classical Variation2",-,d4,f5,c4,Nf6,g3,e6,Bg2,-,-
1490,"Dutch Defense, Classical Variation3",-,d4,f5,c4,Nf6,g3,e6,Bg2,Be7,-
1491,"Dutch Defense, Classical Variation4",-,d4,f5,c4,Nf6,g3,e6,Bg2,Be7,-
1492,Dutch Defense,-,d4,f5,c4,Nf6,g3,e6,Bg2,Be7,"Classical Variation, variationburne Attack"
1493,Dutch Defense,-,d4,f5,c4,Nf6,g3,e6,Bg2,Be7,"Classical Variation, Buenos Aires Variation"
1494,Dutch Defense,-,d4,f5,c4,Nf6,g3,e6,Bg2,Be7,"Classical Variation, General"
1495,Dutch Defense,-,d4,f5,c4,Nf6,g3,e6,Bg2,Be7,"Classical Variation, Huisl Variation"
1496,"Dutch Defense, Classical Variation",-,d4,f5,c4,Nf6,g3,e6,Bg2,Be7,"Ilyin-Zhenevsky Variation,Alatortsev-Lisitsyn Line"
1497,"Dutch Defense, Classical Variation",-,d4,f5,c4,Nf6,g3,e6,Bg2,Be7,"Ilyin-Zhenevsky Variation, General"
1498,"Dutch Defense, Classical Variation",-,d4,f5,c4,Nf6,g3,e6,Bg2,Be7,"Ilyin-Zhenevsky Variation,Modern Main Line"
1499,"Dutch Defense, Classical Variation",-,d4,f5,c4,Nf6,g3,e6,Bg2,Be7,Stonewall Variation
1500,"Dutch Defense, Classical Variation",-,d4,f5,c4,Nf6,g3,e6,Bg2,Be7,Stonewall Variation
1501,"Dutch Defense, Classical Variation",-,d4,f5,c4,Nf6,g3,e6,Bg2,Be7,"Stonewall Variation, Botvinnik Variation"
1502,"Dutch Defense, Fianchetto Attack",-,d4,f5,g3,-,-,-,-,-,-
1503,"Dutch Defense, Fianchetto Variation",-,d4,f5,c4,Nf6,g3,-,-,-,-
1504,"Dutch Defense, General",-,d4,f5,-,-,-,-,-,-,-
1505,"Dutch Defense, Hopton Attack",-,d4,f5,Bg5,-,-,-,-,-,-
1506,"Dutch Defense, Korchnoi Attack",-,d4,f5,h3,-,-,-,-,-,-
1507,"Dutch Defense, Krejcik Gambit",-,d4,f5,g4,-,-,-,-,-,-
1508,"Dutch Defense, Leningrad Variation",-,d4,f5,c4,Nf6,g3,g6,-,-,-
1509,"Dutch Defense, Leningrad Variation2",-,d4,f5,c4,Nf6,g3,g6,Bg2,Bg7,-
1510,Dutch Defense,-,d4,f5,c4,Nf6,g3,g6,Bg2,Bg7,"Leningrad Variation, Matulovic Variation"
1511,Dutch Defense,-,d4,f5,c4,Nf6,g3,g6,Bg2,Bg7,"Leningrad Variation, Warsaw Variation"
1512,Dutch Defense,-,d4,f5,c4,Nf6,g3,e6,Bg2,d5,Modern Stonewall Variation 
1513,"Dutch Defense, Nimzo-Dutch Variation",-,d4,f5,c4,Nf6,g3,e6,Bg2,Bb4+,-
1514,"Dutch Defense, Nimzo-Dutch Variation",-,d4,f5,c4,Nf6,g3,e6,Bg2,Bb4+,Alekhine Variation
1515,"Dutch Defense, Normal Variation ",-,d4,f5,c4,Nf6,-,-,-,-,-
1516,"Dutch Defense, Queen's Knight Variation",-,d4,f5,c4,Nf6,Nc3,-,-,-,-
1517,"Dutch Defense, Raphael Variation",-,d4,f5,Nc3,-,-,-,-,-,-
1518,"Dutch Defense, Rubinstein Variation",-,d4,f5,c4,e6,Nc3,-,-,-,-
1519,Dutch Defense,-,d4,f5,g3,Nf6,Bg2,g6,-,-,Semi-Leningrad Variation
1520,Dutch Defense,-,d4,f5,e4,fxe4,-,-,-,-,"Staunton Gambit, Accepted "
1521,Dutch Defense,-,d4,f5,e4,fxe4,Nc3,Nf6,Bg5,c6,"Staunton Gambit, Chigorin Variation"
1522,Dutch Defense,-,d4,f5,e4,fxe4,Nc3,Nf6,Bg5,-,"Staunton Gambit, General Variation "
1523,Dutch Defense,-,d4,f5,c4,Nf6,g3,e6,Bg2,Be7,"Stonewall Variation, General Variation"
1524,Dutch Defense,-,d4,f5,c4,e6,Nf3,Nf6,g3,c6,"Stonewall Variation, Modern Variation "
1525,"Elephant Gambit, General",-,e4,e5,Nf3,d5,-,-,-,-,-
1526,"Elephant Gambit, Maroczy Gambit",-,e4,e5,Nf3,d5,exd5,Bd6,-,-,-
1527,"Elephant Gambit, Paulsen Countergambit",-,e4,e5,Nf3,d5,exd5,e4,-,-,-
1528,"English Defense, General",-,d4,e6,c4,b6,-,-,-,-,-
1529,"English Defense, Perrin Variation",-,c4,e6,d4,b6,e4,Bb7,Bd3,Nc6,-
1530,"English Opening, Adorjan Defense",-,c4,g6,e4,e5,-,-,-,-,-
1531,"English Opening, Agincourt Defense",-,c4,e6,-,-,-,-,-,-,-
1532,English Opening,-,c4,e6,Nf3,d5,g3,-,-,-,"Agincourt Defense, Agincourt Variation"
1533,English Opening,-,c4,e6,Nf3,d5,g3,Nf6,Bg2,Bd6,"Agincourt Defense, Bogoljubow Defense"
1534,English Opening,-,c4,e6,Nf3,d5,g3,Nf6,Bg2,dxc4,"Agincourt Defense, Catalan Defemse Accepted"
1535,"English Opening, Agincourt Defense",-,c4,e6,Nf3,d5,g3,Nf6,Bg2,c6,"Catalan Defense, Semi-Slav Defense"
1536,English Opening,-,c4,e6,Nf3,d5,g3,Nf6,Bg2,Be7,"Agincourt Defense, Keres Defense"
1537,English Opening,-,c4,e6,Nf3,d5,-,-,-,-,"Agincourt Defense, King's Knight"
1538,English Opening,-,c4,e6,Nf3,d5,g3,c6,-,-,"Agincourt Defense, Kurajica Defense"
1539,English Opening,-,c4,e6,Nf3,d5,g3,Nf6,Bg2,Be7,"Agincourt Defense, Neo Catalan Declined"
1540,English Opening,-,c4,e6,Nf3,d5,g3,Nf6,Bg2,c5,"Agincourt Defense, Tarrasch Defense"
1541,English Opening,-,c4,e6,Nf3,d5,b3,Nf6,Bb2,c5,"Agincourt Defense, Wimpy System"
1542,"English Opening, Anglo-Dutch Defense",-,c4,f5,-,-,-,-,-,-,-
1543,English Opening,-,c4,Nf6,Nc3,d5,cxd5,Nxd5,g3,g6,"Anglo-Indian Defense, Anglo-Gr�nfeld Variation"
1544,English Opening,-,c4,Nf6,Nc3,d5,cxd5,Nxd5,g3,g6,"Anglo-Indian Defense, Anglo-Gr�nfeld Variation2"
1545,English Opening,-,c4,Nf6,Nc3,d5,cxd5,Nxd5,Nf3,-,"Anglo-Indian Defense, Anglo-Gr�nfeld Variation3"
1546,English Opening,-,c4,Nf6,Nc3,g6,Nf3,Bg7,e4,-,"Anglo-Indian Defense, Anti-Anti-Gr�nfeld"
1547,English Opening,-,c4,Nf6,Nc3,e6,e4,d5,e5,-,"Anglo-Indian Defense, Flohr-Mikenas-Carls Variation"
1548,English Opening,-,c4,Nf6,Nc3,e6,e4,-,-,-,"Anglo-Indian Defense, Flohr-Mikenas-Carls Variation2"
1549,English Opening,-,c4,Nf6,Nc3,e6,e4,Nc6,-,-,"Anglo-Indian Defense, Flohr-Mikenas-Carls Variation3"
1550,English Opening,-,c4,Nf6,Nc3,e6,e4,c5,-,-,"Anglo-Indian Defense, Flohr-Mikenas-Carls Variation4"
1551,"English Opening, Anglo-Indian Defense",-,c4,Nf6,Nc3,e6,e4,c5,e5,Ng8,"Flohr-Mikenas-Carls Variation,Nei Gambit"
1552,English Opening,-,c4,Nf6,Nc3,e6,-,-,-,-,"Anglo-Indian Defense, Hedgehog System"
1553,English Opening,-,c4,Nf6,Nf3,g6,-,-,-,-,"Anglo-Indian Defense, King's Indian Formation"
1554,"English Opening, Anglo-Indian Defense",-,c4,Nf6,Nf3,g6,g3,b6,Bg2,Bb7,"King's Indian Formation, Double Fianchetto"
1555,English Opening,-,c4,Nf6,Nf3,-,-,-,-,-,"Anglo-Indian Defense, King's Knight Variation"
1556,English Opening,-,c4,Nf6,-,-,-,-,-,-,"Anglo-Indian Defense, Mikenas-Carls Variation"
1557,English Opening,-,c4,Nf6,Nc3,e6,Nf3,Bb4,-,-,"Anglo-Indian Defense, Nimzo-English Opening"
1558,English Opening,-,c4,Nf6,Nf3,d6,-,-,-,-,"Anglo-Indian Defense, Old Indian Formation"
1559,English Opening,-,c4,Nf6,Nf3,e6,g3,b6,Bg2,Bb7,"Anglo-Indian Defense, Queen's Indian Formation"
1560,English Opening,-,c4,Nf6,Nf3,b6,-,-,-,-,"Anglo-Indian Defense, Queen's Indian Formation2"
1561,English Opening,-,c4,Nf6,Nc3,-,-,-,-,-,"Anglo-Indian Defense, Queen's Knight Variation"
1562,English Opening,-,c4,Nf6,Nc3,e6,Nf3,b6,-,-,"Anglo-Indian Defense, Queens Indian Formation"
1563,English Opening,-,c4,Nf6,Nc3,e6,Nf3,b6,e4,Bb7,"Anglo-Indian Defense, Queens Indian Variation"
1564,English Opening,-,c4,Nf6,Nf3,e6,g3,a6,Bg2,b5,"Anglo-Indian Defense, Romanishin Gambit"
1565,English Opening,-,c4,Nf6,Nf3,e6,g3,a6,-,-,"Anglo-Indian Defense, Romanishin Variation"
1566,"English Opening, Anglo-Indian Defense",-,c4,Nf6,Nf3,d5,cxd5,Nxd5,-,-,"Scandavian Defense, Exchange Variation"
1567,English Opening,-,c4,Nf6,Nf3,d5,-,-,-,-,"Anglo-Indian Defense, Scandinavian Defense"
1568,English Opening,-,c4,Nf6,Nf3,g6,g3,c6,-,-,"Anglo-Indian Defense, Slav Formation"
1569,English Opening,-,c4,Nf6,Nc3,e6,Nf3,Bb4,g4,-,"Anglo-Indian Defense, Zviagintsev-Krasenkov Attack"
1570,English Opening,-,c4,Nc6,-,-,-,-,-,-,Anglo-Lithuanian Variation
1571,English Opening,-,c4,c6,-,-,-,-,-,-,"Anglo-Slav Variation, General"
1572,English Opening,-,c4,e6,d4,b6,-,-,-,-,"English Defense, General"
1573,"English Opening, General",-,c4,-,-,-,-,-,-,-,-
1574,"English Opening, Golombek Defense",-,c4,Nf6,Nc3,d5,-,-,-,-,-
1575,"English Opening, Great Snake Variation",-,c4,g6,-,-,-,-,-,-,-
1576,English Opening,-,c4,e5,Nc3,Nf6,Nf3,e4,Ng5,b5,"King's English Variation, Bellon Gambit"
1577,English Opening,-,c4,e5,Nc3,Nc6,g3,g6,Bg2,Bg7,"King's English Variation, Botvinnik System"
1578,English Opening,-,c4,e5,Nc3,Nc6,g3,g6,Bg2,Bg7,"King's English Variation, Bremen-Hort Variation"
1579,English Opening,-,c4,e5,Nc3,Nc6,g3,g6,Bg2,Bg7,"King's English Variation, Closed System"
1580,"English Opening, King's English Variation",-,c4,e5,Nc3,Nc6,g3,g6,Bg2,Bg7,"Closed System, Full Symmetry"
1581,English Opening,-,c4,e5,Nc3,Nc6,Nf3,Nf6,d4,exd4,"King's English Variation, Four Knights Variation"
1582,"English Opening, King's English Variation",-,c4,e5,Nc3,Nc6,Nf3,Nf6,e4,-,"Four Knights Variation,Botvinnik Line"
1583,"English Opening, King's English Variation",-,c4,e5,Nc3,Nc6,Nf3,Nf6,d4,e4,"Four Knights Variation,Bradley Beach Variation"
1584,"English Opening, King's English Variation",-,c4,e5,Nc3,Nc6,Nf3,Nf6,g3,-,"Four Knights Variation,Fianchetto Lines"
1585,"English Opening, King's English Variation",-,c4,e5,Nc3,Nc6,Nf3,Nf6,d3,-,"Four Knights Variation,Flexible Line"
1586,"English Opening, King's English Variation",-,c4,e5,Nc3,Nc6,Nf3,Nf6,-,-,"Four Knights Variation,General"
1587,"English Opening, King's English Variation",-,c4,e5,Nc3,Nc6,Nf3,Nf6,a3,-,"Four Knights Variation,Korchnoi Line"
1588,"English Opening, King's English Variation",-,c4,e5,Nc3,Nc6,Nf3,Nf6,e3,Bb4,"Four Knights Variation, Quiet Line"
1589,"English Opening, King's English Variation",-,c4,e5,Nc3,Nc6,Nf3,Nf6,e3,Bb4,"Four Knights Variation, Quiet Line"
1590,"English Opening, King's English Variation",-,c4,e5,Nc3,Nc6,Nf3,Nf6,e3,-,"Four Knights Variation, Quiet Line"
1591,English Opening,-,c4,e5,Nc3,d6,Nf3,-,-,-,"King's English Variation, General Variation"
1592,English Opening,-,c4,e5,-,-,-,-,-,-,"King's English Variation, General"
1593,English Opening,-,c4,e5,Nc3,Nc6,g3,g6,Bg2,Bg7,"King's English Variation, Hungarian Attack"
1594,English Opening,-,c4,e5,Nc3,Bb4,-,-,-,-,"King's English Variation, Kramnik-Shirov Counter"
1595,"English Opening, King's English Variation",-,c4,e5,Nf3,-,-,-,-,-,"Nimzowitsch Variation,General"
1596,"English Opening, King's English Variation",-,c4,e5,Nf3,e4,-,-,-,-,Nimzowitsch-Flohr Variation
1597,"English Opening, King's English Variation",-,c4,e5,Nc3,Nc6,-,-,-,-,Reversed Closed Sicilian
1598,English Opening,-,c4,e5,Nc3,-,-,-,-,-,"King's English Variation, Reversed Sicilian"
1599,English Opening,-,c4,e5,Nc3,Nc6,g3,g6,Bg2,Bg7,"King's English Variation, Taimanov Variation"
1600,"English Opening, King's English Variation",-,c4,e5,Nc3,Nc6,Nf3,-,-,-,"Three Knights System, General"
1601,English Opening,-,c4,e5,Nc3,d6,g3,Be6,Bg2,Nc6,"King's English Variation, Troger Defense"
1602,"English Opening, King's English Variation",-,c4,e5,Nc3,Nf6,g3,-,-,-,"Two Knights' Variation,Fianchetto Line"
1603,"English Opening, King's English Variation",-,c4,e5,Nc3,Nf6,g3,g6,-,-,"Two Knights' Variation,Fianchetto Lines"
1604,"English Opening, King's English Variation",-,c4,e5,Nc3,Nf6,-,-,-,-,"Two Knights' Variation,General"
1605,"English Opening, King's English Variation",-,c4,e5,Nc3,Nf6,g3,c6,-,-,"Two Knights' Variation, Keres Variation"
1606,"English Opening, King's English Variation",-,c4,e5,Nc3,Nf6,g3,d5,-,-,"Two Knights' Variation,Reversed Dragon"
1607,"English Opening, King's English Variation",-,c4,e5,Nc3,Nf6,g3,Bb4,-,-,"Two Knights' Variation,Smyslov System"
1608,English Opening,-,c4,c5,Nf3,Nf6,d4,-,-,-,"Symmetrical Variation, Anti-Benoni Variation"
1609,"English Opening, Symmetrical Variation",-,c4,c5,Nf3,Nf6,d4,cxd4,Nxd4,e6,"Anti-Benoni Variation, Geller Variation"
1610,"English Opening, Symmetrical Variation",-,c4,c5,Nf3,Nf6,d4,cxd4,Nxd4,e6,"Anti-Benoni Variation, Spielmann Defense"
1611,"English Opening, Symmetrical Variation",-,c4,c5,Nf3,Nf6,d4,cxd4,Nxd4,e6,"Anti-Benoni Variation, Spielmann Defense"
1612,"English Opening, Symmetrical Variation",-,c4,c5,Nc3,Nc6,g3,g6,Bg2,Bg7,Botvinnik System Reversed
1613,English Opening,-,c4,c5,Nc3,Nc6,g3,g6,Bg2,Bg7,"Symmetrical Variation, Botvinnik System Reversed"
1614,English Opening,-,c4,c5,Nc3,Nc6,g3,g6,Bg2,Bg7,"Symmetrical Variation, Botvinnik System"
1615,English Opening,-,c4,c5,Nc3,Nc6,g3,g6,Bg2,Bg7,"Symmetrical Variation, Duchamp Variation"
1616,English Opening,-,c4,c5,Nc3,Nf6,g3,-,-,-,"Symmetrical Variation, Fianchetto Variation"
1617,English Opening,-,c4,c5,Nc3,Nc6,g3,-,-,-,"Symmetrical Variation, Fianchetto Variation"
1618,English Opening,-,c4,c5,Nc3,Nc6,Nf3,Nf6,-,-,"Symmetrical Variation, Four Knights Variation"
1619,English Opening,-,c4,c5,Nc3,Nc6,g3,g6,Bg2,Bg7,"Symmetrical Variation, Full Symmetry Line"
1620,English Opening,-,c4,c5,-,-,-,-,-,-,"Symmetrical Variation, General"
1621,English Opening,-,c4,c5,Nf3,Nf6,g3,b6,Bg2,Bb7,"Symmetrical Variation, Hedgehog Defense"
1622,English Opening,-,c4,c5,Nc3,Nc6,g3,g6,Bg2,Bg7,"Symmetrical Variation, Mecking Variation"
1623,English Opening,-,c4,c5,Nc3,-,-,-,-,-,"Symmetrical Variation, Normal Variation"
1624,English Opening,-,c4,c5,Nc3,Nf6,g3,d5,cxd5,Nxd5,"Symmetrical Variation, Rubinstein Variation"
1625,English Opening,-,c4,c5,Nc3,Nc6,g3,g6,Bg2,Bg7,"Symmetrical Variation, Symmetrical Variation"
1626,English Opening,-,c4,c5,Nc3,Nf6,Nf3,d5,cxd5,Nxd5,"Symmetrical Variation, Three Knights Variation"
1627,English Opening,-,c4,c5,Nc3,Nc6,g3,g6,Bg2,Bg7,"Symmetrical Variation, Two Knights Line"
1628,English Opening,-,c4,c5,Nc3,Nc6,-,-,-,-,"Symmetrical Variation, Two Knights Variation"
1629,"English Opening, The Whale",-,e4,e5,c4,-,-,-,-,-,-
1630,Englund Gambit Complex,-,d4,e5,dxe5,Nc6,Nf3,Qe7,-,-,Englund Gambit
1631,"Four Knights Game, Double Spanish",-,e4,e5,Nf3,Nc6,Nc3,Nf6,Bb5,Bb4,-
1632,"Four Knights Game, General",-,e4,e5,Nf3,Nc6,Nc3,Nf6,-,-,-
1633,"Four Knights Game, Gunsberg Variation",-,e4,e5,Nf3,Nc6,Nc3,Nf6,a3,-,-
1634,"Four Knights Game, Italian Variation",-,e4,e5,Nf3,Nc6,Bc4,Bc5,Nc3,Nf6,-
1635,"Four Knights Game, Italian Variation",-,e4,e5,Nf3,Nc6,Nc3,Nf6,Bc4,-,-
1636,Four Knights Game,-,e4,e5,Nf3,Nc6,Nc3,Nf6,Bc4,Nxe4,"Italian Variation, Noa Gambit"
1637,"Four Knights Game, Nimzowitsch (Paulsen)",-,e4,e5,Nf3,Nc6,Nc3,Nf6,Bb5,Bb4,-
1638,"Four Knights Game, Ranken Variation",-,e4,e5,Nf3,Nc6,Nc3,Nf6,Bb5,a6,-
1639,"Four Knights Game, Scotch Variation",-,e4,e5,Nf3,Nc6,Nc3,Nf6,d4,-,-
1640,Four Knights Game,-,e4,e5,Nf3,Nc6,Nc3,Nf6,d4,exd4,"Scotch Variation, Accepted"
1641,Four Knights Game,-,e4,e5,Nf3,Nc6,Nc3,Nf6,d4,exd4,"Scotch Variation, Belgrade Gambit"
1642,Four Knights Game,-,e4,e5,Nf3,Nc6,Nc3,Nf6,d4,Bb4,"Scotch Variation, Krause Gambit"
1643,"Four Knights Game, Scotch Variation",-,e4,e5,Nf3,Nc6,Nc3,Nf6,d4,Bb4,"Krause Gambit, Leonhardt Defense"
1644,"Four Knights Game, Spanish Variation",-,e4,e5,Nf3,Nc6,Nc3,Nf6,Bb5,-,-
1645,"Four Knights Game, Spanish Variation",-,e4,e5,Nf3,Nc6,Nc3,Nf6,Bb5,Bb4,-
1646,Four Knights Game,-,e4,e5,Nf3,Nc6,Nc3,Nf6,Bb5,Bc5,"Spanish Variation, Classical Variation"
1647,"Four Knights Game, Spanish Variation",-,e4,e5,Nf3,Nc6,Nc3,Nf6,Bb5,Bc5,"Classical Variation, Marshall Gambit"
1648,Four Knights Game,-,e4,e5,Nf3,Nc6,Nc3,Nf6,Bb5,Nd4,"Spanish Variation, Rubinstein Variation"
1649,"Four Knights Game, Spanish Variation",-,e4,e5,Nf3,Nc6,Nc3,Nf6,Bb5,Nd4,"Rubinstein Variation, Accepted"
1650,Four Knights Game,-,e4,e5,Nf3,Nc6,Nc3,Nf6,Bb5,Bb4,"Spanish Variation, Symmetrical Variation"
1651,Four Knights Game,-,e4,e5,Nf3,Nc6,Nc3,Nf6,Bb5,Bb4,"Spanish Variation, Symmetrical Variation"
1652,Four Knights Game,-,e4,e5,Nf3,Nc6,Nc3,Nf6,Bb5,Bb4,"Spanish Variation, Symmetrical Variation"
1653,"French Defense, Advance Variation",-,e4,e6,d4,d5,e5,c5,c3,Nc6,-
1654,"French Defense, Advance Variation",-,e4,e6,d4,d5,e5,c5,c3,-,-
1655,"French Defense, Advance Variation",-,e4,e6,d4,d5,e5,-,-,-,-
1656,French Defense,-,e4,e6,d4,d5,e5,c5,c3,Nc6,"Advance Variation, Euwe Variation"
1657,French Defense,-,e4,e6,d4,d5,e5,Bd7,-,-,"Advance Variation, Extended Bishop Swap"
1658,French Defense,-,e4,e6,d4,d5,e5,c5,c3,Nc6,"Advance Variation, Lputian Variation"
1659,French Defense,-,e4,e6,d4,d5,e5,c5,c3,Nc6,"Advance Variation, Main Line"
1660,French Defense,-,e4,e6,d4,d5,e5,c5,c3,Nc6,"Advance Variation, Milner-Barry Gambit"
1661,French Defense,-,e4,e6,d4,d5,e5,c5,Qg4,-,"Advance Variation, Nimzowitsch Attack"
1662,French Defense,-,e4,e6,d4,d5,e5,c5,Qg4,cxd4,"Advance Variation, Nimzowitsch Gambit"
1663,French Defense,-,e4,e6,d4,d5,e5,c5,Nf3,-,"Advance Variation, Nimzowitsch System"
1664,French Defense,-,e4,e6,d4,d5,e5,c5,c3,Nc6,"Advance Variation, Paulsen Attack"
1665,French Defense,-,e4,e6,d4,d5,e5,c5,Nf3,cxd4,"Advance Variation, Ruisdonk Gambit"
1666,French Defense,-,e4,e6,d4,d5,e5,c5,c3,Qb6,"Advance Variation, Wade Variation"
1667,"French Defense, Alapin Gambit",-,e4,e6,d4,d5,Be3,-,-,-,-
1668,"French Defense, Alekhine-Chatard Attack",-,e4,e6,d4,d5,Nc3,Nf6,Bg5,Be7,-
1669,French Defense,-,e4,e6,d4,d5,Nc3,Nf6,Bg5,Be7,"Alekhine-Chatard Attack, Albin-Chatard Gambit"
1670,French Defense,-,e4,e6,d4,d5,Nc3,Nf6,Bg5,Be7,"Alekhine-Chatard Attack, Breyer Variation"
1671,French Defense,-,e4,e6,d4,d5,Nc3,Nf6,Bg5,Be7,"Alekhine-Chatard Attack, Maroczy Variation"
1672,French Defense,-,e4,e6,d4,d5,Nc3,Nf6,Bg5,Be7,"Alekhine-Chatard Attack, Spielmann Variation"
1673,"French Defense, Chigorin Variation",-,e4,e6,Qe2,-,-,-,-,-,-
1674,French Defense,-,e4,e6,d4,d5,Nc3,Nf6,Bg5,Be7,"Classical Variation, Alapin Variation"
