PlayerId,PlayerName,nb_rows_in_Actions,random_value,SUM(Actions.OffensiveRebounds),SUM(Actions.FreeThrowsMade),SUM(Actions.BlockedShots),SUM(Actions.Points),SUM(Actions.FieldGoalAttempts),SUM(Actions.BlocksAgainst),SUM(Actions.PlusMinus),SUM(Actions.TotalRebounds),SUM(Actions.Turnovers),SUM(Actions.3PointAttempts),SUM(Actions.Starter),SUM(Actions.Minutes),SUM(Actions.PersonalFouls),SUM(Actions.DefensiveRebounds),SUM(Actions.Assists),SUM(Actions.FreeThrowAttempts),SUM(Actions.FieldGoalsMade),SUM(Actions.Steals),STD(Actions.OffensiveRebounds),STD(Actions.FreeThrowsMade),STD(Actions.BlockedShots),STD(Actions.Points),STD(Actions.FieldGoalAttempts),STD(Actions.BlocksAgainst),STD(Actions.PlusMinus),STD(Actions.TotalRebounds),STD(Actions.Turnovers),STD(Actions.3PointAttempts),STD(Actions.Starter),STD(Actions.Minutes),STD(Actions.PersonalFouls),STD(Actions.DefensiveRebounds),STD(Actions.Assists),STD(Actions.FreeThrowAttempts),STD(Actions.FieldGoalsMade),STD(Actions.Steals),MAX(Actions.OffensiveRebounds),MAX(Actions.FreeThrowsMade),MAX(Actions.BlockedShots),MAX(Actions.Points),MAX(Actions.FieldGoalAttempts),MAX(Actions.BlocksAgainst),MAX(Actions.PlusMinus),MAX(Actions.TotalRebounds),MAX(Actions.Turnovers),MAX(Actions.Starter),MAX(Actions.Minutes),MAX(Actions.PersonalFouls),MAX(Actions.DefensiveRebounds),MAX(Actions.Assists),MAX(Actions.FreeThrowAttempts),MAX(Actions.FieldGoalsMade),MAX(Actions.Steals),SKEW(Actions.OffensiveRebounds),SKEW(Actions.FreeThrowsMade),SKEW(Actions.BlockedShots),SKEW(Actions.Points),SKEW(Actions.FieldGoalAttempts),SKEW(Actions.BlocksAgainst),SKEW(Actions.PlusMinus),SKEW(Actions.TotalRebounds),SKEW(Actions.Turnovers),SKEW(Actions.Starter),SKEW(Actions.Minutes),SKEW(Actions.PersonalFouls),SKEW(Actions.DefensiveRebounds),SKEW(Actions.Assists),SKEW(Actions.FreeThrowAttempts),SKEW(Actions.FieldGoalsMade),SKEW(Actions.Steals),MIN(Actions.OffensiveRebounds),MIN(Actions.FreeThrowsMade),MIN(Actions.BlockedShots),MIN(Actions.Points),MIN(Actions.FieldGoalAttempts),MIN(Actions.BlocksAgainst),MIN(Actions.PlusMinus),MIN(Actions.TotalRebounds),MIN(Actions.Turnovers),MIN(Actions.Starter),MIN(Actions.Minutes),MIN(Actions.PersonalFouls),MIN(Actions.DefensiveRebounds),MIN(Actions.Assists),MIN(Actions.FreeThrowAttempts),MIN(Actions.FieldGoalsMade),MIN(Actions.Steals),MEAN(Actions.OffensiveRebounds),MEAN(Actions.FreeThrowsMade),MEAN(Actions.BlockedShots),MEAN(Actions.Points),MEAN(Actions.FieldGoalAttempts),MEAN(Actions.BlocksAgainst),MEAN(Actions.PlusMinus),MEAN(Actions.TotalRebounds),MEAN(Actions.Turnovers),MEAN(Actions.Starter),MEAN(Actions.Minutes),MEAN(Actions.PersonalFouls),MEAN(Actions.DefensiveRebounds),MEAN(Actions.Assists),MEAN(Actions.FreeThrowAttempts),MEAN(Actions.FieldGoalsMade),MEAN(Actions.Steals),MODE(Actions.TeamId),MODE(Actions.GameId),add_numerical
211,John Salmons,3,0.38143356422008,0.0,1.0,0.0,16.0,10.0,0.0,9.0,2.0,1.0,9.0,0.0,2399.0,7.0,2.0,0.0,1.0,5.0,3.0,0.0,0.5773502691896258,0.0,6.8068592855540455,3.055050463303893,0.0,3.0,1.1547005383792517,0.5773502691896258,0.0,0.0,773.4858326649128,2.0816659994661326,1.1547005383792517,0.0,0.5773502691896258,2.0816659994661326,1.0,0.0,1.0,0.0,13.0,6.0,0.0,6.0,2.0,1.0,0.0,1544.0,4.0,2.0,0.0,1.0,4.0,2.0,0.0,1.732050807568878,0.0,1.3613013963760077,-0.9352195295828248,0.0,0.0,1.732050807568878,1.732050807568878,0.0,-0.3202718130103285,-1.293342780733397,1.732050807568878,0.0,1.732050807568878,1.2933427807333955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,5.333333333333333,3.3333333333333335,0.0,3.0,0.6666666666666666,0.3333333333333333,0.0,799.6666666666666,2.3333333333333335,0.6666666666666666,0.0,0.3333333333333333,1.6666666666666667,1.0,17.0,6.0,211
212,Greivis Vasquez,3,0.9907753490953503,0.0,4.0,1.0,14.0,12.0,0.0,2.0,5.0,2.0,9.0,0.0,3395.0,4.0,5.0,6.0,4.0,4.0,1.0,0.0,2.3094010767585034,0.5773502691896258,6.429100507328636,3.605551275463989,0.0,6.110100926607787,1.5275252316519468,0.5773502691896258,0.0,0.0,192.0138883865783,1.1547005383792517,1.5275252316519468,1.0,2.3094010767585034,1.5275252316519468,0.5773502691896258,0.0,4.0,1.0,12.0,8.0,0.0,6.0,3.0,1.0,0.0,1325.0,2.0,3.0,3.0,4.0,3.0,1.0,0.0,1.732050807568878,1.732050807568878,1.5453925256950203,1.1520696383139377,0.0,-0.9352195295828252,-0.9352195295828252,-1.732050807568877,0.0,0.06248342565658225,-1.732050807568877,-0.9352195295828252,0.0,1.732050807568878,0.9352195295828248,1.732050807568878,0.0,0.0,0.0,0.0,1.0,0.0,-6.0,0.0,0.0,0.0,941.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,4.666666666666667,4.0,0.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.0,1131.6666666666667,1.3333333333333333,1.6666666666666667,2.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,17.0,6.0,212
213,Chuck Hayes,3,0.6967347406497637,0.0,5.0,0.0,42.0,35.0,3.0,19.0,9.0,6.0,9.0,2.0,5745.0,10.0,9.0,12.0,7.0,14.0,2.0,0.0,1.5275252316519465,0.0,3.605551275463989,0.5773502691896258,1.0,0.5773502691896258,2.6457513110645907,2.0,0.0,0.5773502691896258,504.7147709350302,0.5773502691896258,2.6457513110645907,3.605551275463989,2.0816659994661326,1.1547005383792517,0.5773502691896258,0.0,3.0,0.0,17.0,12.0,2.0,7.0,5.0,4.0,1.0,2394.0,4.0,5.0,8.0,4.0,6.0,1.0,0.0,-0.9352195295828248,0.0,-1.1520696383139377,-1.732050807568868,0.0,1.732050807568882,-1.457862967321305,0.0,-1.732050807568877,-0.42409371365329973,1.732050807568875,-1.457862967321305,1.1520696383139377,-1.293342780733397,1.732050807568875,-1.732050807568877,0.0,0.0,0.0,10.0,11.0,0.0,6.0,0.0,0.0,0.0,1388.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,1.6666666666666667,0.0,14.0,11.666666666666666,1.0,6.333333333333333,3.0,2.0,0.6666666666666666,1915.0,3.3333333333333335,3.0,4.0,2.3333333333333335,4.666666666666667,0.6666666666666666,17.0,6.0,213
214,Nando De Colo,3,0.18762192713818826,0.0,0.0,2.0,6.0,4.0,0.0,4.0,4.0,0.0,9.0,0.0,1380.0,0.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,1.1547005383792517,3.4641016151377544,2.3094010767585034,0.0,1.5275252316519468,1.5275252316519465,0.0,0.0,0.0,524.3863079829603,0.0,1.5275252316519465,1.1547005383792517,0.0,1.7320508075688772,0.0,0.0,0.0,2.0,6.0,4.0,0.0,3.0,3.0,0.0,0.0,1031.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,1.732050807568878,1.7320508075688774,1.732050807568878,0.0,0.9352195295828252,0.9352195295828248,0.0,0.0,0.9098617375242554,0.0,0.9352195295828248,1.732050807568878,0.0,1.7320508075688774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,1.3333333333333333,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,460.0,0.0,1.3333333333333333,0.6666666666666666,0.0,1.0,0.0,17.0,6.0,214
215,Landry Fields,3,0.2955565582741505,1.0,4.0,1.0,16.0,15.0,0.0,14.0,4.0,3.0,9.0,0.0,2761.0,3.0,3.0,8.0,4.0,5.0,3.0,0.5773502691896258,1.1547005383792517,0.5773502691896258,4.163331998932265,2.6457513110645907,0.0,4.618802153517007,0.5773502691896258,1.0,0.0,0.0,396.7383688696284,1.0,1.0,2.0816659994661326,1.1547005383792517,1.1547005383792517,1.0,1.0,2.0,1.0,10.0,8.0,0.0,10.0,2.0,2.0,0.0,1373.0,2.0,2.0,5.0,2.0,3.0,2.0,1.732050807568878,-1.732050807568877,1.732050807568878,1.293342780733397,1.457862967321305,0.0,1.7320508075688767,1.7320508075688787,0.0,0.0,1.5496187104388017,0.0,0.0,1.293342780733397,-1.732050807568877,1.7320508075688767,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,633.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,5.333333333333333,5.0,0.0,4.666666666666667,1.3333333333333333,1.0,0.0,920.3333333333334,1.0,1.0,2.6666666666666665,1.3333333333333333,1.6666666666666667,1.0,17.0,6.0,215
216,Tyler Hansbrough,3,0.5691368802648651,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,9.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8867513459481287,0.0,0.0,0.0,0.0,79.09698687897874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7320508075688767,0.0,0.0,0.0,1.732050807568878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6666666666666667,0.0,0.0,0.0,45.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,216
217,Lebron James,2,0.4715175374601369,4.0,4.0,1.0,12.0,6.0,0.0,-11.0,8.0,2.0,9.0,0.0,2248.0,6.0,4.0,2.0,7.0,4.0,1.0,1.5275252316519465,1.5275252316519468,0.5773502691896258,3.605551275463989,2.0,0.0,3.2145502536643185,2.516611478423583,1.1547005383792517,0.0,0.0,651.3534626708707,1.7320508075688772,1.1547005383792517,1.1547005383792517,2.516611478423583,1.1547005383792517,0.5773502691896258,3.0,3.0,1.0,7.0,4.0,0.0,0.0,5.0,2.0,0.0,1180.0,3.0,2.0,2.0,5.0,2.0,1.0,0.9352195295828248,0.9352195295828252,1.732050807568878,-1.1520696383139377,0.0,0.0,1.5453925256950203,-0.5855827262813872,1.732050807568878,0.0,-1.6746161826904367,-1.7320508075688774,-1.732050807568877,1.732050807568878,0.5855827262813873,-1.732050807568877,1.732050807568878,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,4.0,2.0,0.0,-3.6666666666666665,2.6666666666666665,0.6666666666666666,0.0,749.3333333333334,2.0,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.3333333333333333,0.3333333333333333,17.0,6.0,217
218,Udonis Haslem,2,0.11470333400496391,0.0,11.0,1.0,49.0,32.0,0.0,40.0,11.0,8.0,6.0,2.0,4094.0,2.0,11.0,16.0,16.0,18.0,2.0,0.0,4.949747468305833,0.7071067811865476,10.606601717798213,5.656854249492381,0.0,2.8284271247461903,2.1213203435596424,2.8284271247461903,0.0,0.0,404.4650788387052,1.4142135623730951,2.1213203435596424,0.0,4.242640687119285,2.8284271247461903,0.0,0.0,9.0,1.0,32.0,20.0,0.0,22.0,7.0,6.0,1.0,2333.0,2.0,7.0,8.0,11.0,11.0,1.0,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,17.0,12.0,0.0,18.0,4.0,2.0,1.0,1761.0,0.0,4.0,8.0,5.0,7.0,1.0,0.0,5.5,0.5,24.5,16.0,0.0,20.0,5.5,4.0,1.0,2047.0,1.0,5.5,8.0,8.0,9.0,1.0,18.0,6.0,218
219,Chris Bosh,2,0.49479935705152933,2.0,0.0,0.0,8.0,8.0,0.0,14.0,10.0,0.0,6.0,2.0,2494.0,1.0,8.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,2.8284271247461903,1.4142135623730951,0.0,7.0710678118654755,0.0,0.0,0.0,0.0,353.5533905932738,0.7071067811865476,0.0,0.7071067811865476,0.0,1.4142135623730951,0.0,1.0,0.0,0.0,6.0,5.0,0.0,12.0,5.0,0.0,1.0,1497.0,1.0,4.0,1.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,2.0,3.0,0.0,2.0,5.0,0.0,1.0,997.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,7.0,5.0,0.0,1.0,1247.0,0.5,4.0,0.5,0.0,2.0,1.0,18.0,6.0,219
220,Toney Douglas,2,0.41326592725179745,1.0,2.0,1.0,33.0,29.0,0.0,40.0,4.0,3.0,6.0,2.0,3632.0,1.0,3.0,4.0,3.0,15.0,2.0,0.7071067811865476,1.4142135623730951,0.7071067811865476,2.1213203435596424,2.1213203435596424,0.0,9.899494936611665,2.8284271247461903,0.7071067811865476,0.0,0.0,340.82546853191593,0.7071067811865476,2.1213203435596424,0.0,2.1213203435596424,0.7071067811865476,0.0,1.0,2.0,1.0,18.0,16.0,0.0,27.0,4.0,2.0,1.0,2057.0,1.0,3.0,2.0,3.0,8.0,1.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,15.0,13.0,0.0,13.0,0.0,1.0,1.0,1575.0,0.0,0.0,2.0,0.0,7.0,1.0,0.5,1.0,0.5,16.5,14.5,0.0,20.0,2.0,1.5,1.0,1816.0,0.5,1.5,2.0,1.5,7.5,1.0,18.0,6.0,220
221,Mario Chalmers,2,0.12399045805292341,4.0,3.0,0.0,14.0,11.0,1.0,23.0,10.0,1.0,6.0,2.0,3023.0,6.0,6.0,3.0,4.0,5.0,2.0,2.8284271247461903,2.1213203435596424,0.0,2.8284271247461903,2.1213203435596424,0.7071067811865476,2.1213203435596424,2.8284271247461903,0.7071067811865476,0.0,0.0,89.80256121069154,1.4142135623730951,0.0,2.1213203435596424,2.8284271247461903,0.7071067811865476,1.4142135623730951,4.0,3.0,0.0,9.0,7.0,1.0,13.0,7.0,1.0,1.0,1575.0,4.0,3.0,3.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.0,4.0,0.0,10.0,3.0,0.0,1.0,1448.0,2.0,3.0,0.0,0.0,2.0,0.0,2.0,1.5,0.0,7.0,5.5,0.5,11.5,5.0,0.5,1.0,1511.5,3.0,3.0,1.5,2.0,2.5,1.0,18.0,6.0,221
222,Rashad Lewis,2,0.8542519297516905,0.0,1.0,0.0,26.0,16.0,0.0,17.0,7.0,1.0,6.0,2.0,4144.0,3.0,7.0,7.0,2.0,10.0,2.0,0.0,0.7071067811865476,0.0,1.4142135623730951,0.0,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,0.0,166.87720036002523,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,1.4142135623730951,1.4142135623730951,0.0,1.0,0.0,14.0,8.0,0.0,9.0,4.0,1.0,1.0,2190.0,2.0,4.0,4.0,1.0,6.0,2.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,12.0,8.0,0.0,8.0,3.0,0.0,1.0,1954.0,1.0,3.0,3.0,1.0,4.0,0.0,0.0,0.5,0.0,13.0,8.0,0.0,8.5,3.5,0.5,1.0,2072.0,1.5,3.5,3.5,1.0,5.0,1.0,18.0,6.0,222
223,Norris Cole,2,0.657957101914651,2.0,0.0,0.0,9.0,10.0,1.0,9.0,6.0,3.0,6.0,0.0,2144.0,5.0,4.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,3.5355339059327378,1.4142135623730951,0.7071067811865476,13.435028842544403,0.0,0.7071067811865476,0.0,0.0,138.59292911256333,0.7071067811865476,0.0,0.0,0.0,1.4142135623730951,0.7071067811865476,1.0,0.0,0.0,7.0,6.0,1.0,14.0,3.0,2.0,0.0,1170.0,3.0,2.0,2.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,2.0,4.0,0.0,-5.0,3.0,1.0,0.0,974.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,4.5,5.0,0.5,4.5,3.0,1.5,0.0,1072.0,2.5,2.0,2.0,0.0,2.0,0.5,18.0,6.0,223
224,James Jones,2,0.05005398504004077,0.0,1.0,1.0,8.0,10.0,0.0,3.0,2.0,3.0,6.0,0.0,2729.0,2.0,2.0,5.0,2.0,3.0,2.0,0.0,0.7071067811865476,0.7071067811865476,4.242640687119285,5.656854249492381,0.0,10.606601717798213,1.4142135623730951,2.1213203435596424,0.0,0.0,217.08178182427008,0.0,1.4142135623730951,0.7071067811865476,1.4142135623730951,2.1213203435596424,0.0,0.0,1.0,1.0,7.0,9.0,0.0,9.0,2.0,3.0,0.0,1518.0,1.0,2.0,3.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,-6.0,0.0,0.0,0.0,1211.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.5,0.5,4.0,5.0,0.0,1.5,1.0,1.5,0.0,1364.5,1.0,1.0,2.5,1.0,1.5,1.0,18.0,6.0,224
225,Chris Andersen,2,0.39592837448096185,0.0,2.0,0.0,17.0,11.0,1.0,12.0,6.0,2.0,6.0,0.0,2983.0,2.0,6.0,0.0,2.0,5.0,1.0,0.0,1.4142135623730951,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,15.556349186104045,1.4142135623730951,1.4142135623730951,0.0,0.0,13.435028842544403,0.0,1.4142135623730951,0.0,1.4142135623730951,0.7071067811865476,0.7071067811865476,0.0,2.0,0.0,9.0,6.0,1.0,17.0,4.0,2.0,0.0,1501.0,1.0,4.0,0.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,8.0,5.0,0.0,-5.0,2.0,0.0,0.0,1482.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,8.5,5.5,0.5,6.0,3.0,1.0,0.0,1491.5,1.0,3.0,0.0,1.0,2.5,0.5,18.0,6.0,225
226,Shane Battier,2,0.2452930259718299,5.0,7.0,4.0,21.0,9.0,0.0,11.0,14.0,2.0,6.0,0.0,2564.0,4.0,9.0,0.0,7.0,7.0,1.0,0.7071067811865476,0.7071067811865476,0.0,3.5355339059327378,0.7071067811865476,0.0,13.435028842544403,0.0,0.0,0.0,0.0,325.2691193458119,1.4142135623730951,0.7071067811865476,0.0,0.7071067811865476,2.1213203435596424,0.7071067811865476,3.0,4.0,2.0,13.0,5.0,0.0,15.0,7.0,1.0,0.0,1512.0,3.0,5.0,0.0,4.0,5.0,1.0,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,8.0,4.0,0.0,-4.0,7.0,1.0,0.0,1052.0,1.0,4.0,0.0,3.0,2.0,0.0,2.5,3.5,2.0,10.5,4.5,0.0,5.5,7.0,1.0,0.0,1282.0,2.0,4.5,0.0,3.5,3.5,0.5,18.0,6.0,226
227,Michael Beasley,2,0.02250353273325789,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,1.0,1.0,6.0,0.0,331.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.656854249492381,0.7071067811865476,0.7071067811865476,0.0,0.0,234.05234457274722,0.0,0.7071067811865476,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,331.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.5,0.5,0.0,165.5,0.0,0.5,0.0,0.0,0.0,0.5,18.0,6.0,227
228,Justin Hamilton,2,0.8182527804883384,0.0,0.0,0.0,2.0,5.0,1.0,-8.0,0.0,0.0,6.0,0.0,331.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.4142135623730951,3.5355339059327378,0.7071067811865476,5.656854249492381,0.0,0.0,0.0,0.0,234.05234457274722,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,331.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.5,-4.0,0.0,0.0,0.0,165.5,0.0,0.0,0.5,0.0,0.5,0.5,18.0,6.0,228
229,Dwayne Wade,1,0.9813287036043545,0.0,0.0,0.0,2.0,2.0,0.0,-8.0,0.0,0.0,6.0,0.0,331.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4142135623730951,1.4142135623730951,0.0,5.656854249492381,0.0,0.0,0.0,0.0,234.05234457274722,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,331.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-4.0,0.0,0.0,0.0,165.5,0.0,0.0,0.0,0.0,0.5,0.0,18.0,6.0,229
230,Khris Middleton,2,0.18215525827084766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,230
231,Jeff Adrien,2,0.511612974091771,1.0,0.0,1.0,18.0,26.0,1.0,-30.0,5.0,5.0,6.0,2.0,3861.0,7.0,4.0,3.0,0.0,8.0,3.0,0.7071067811865476,0.0,0.7071067811865476,7.0710678118654755,4.242640687119285,0.7071067811865476,0.0,2.1213203435596424,0.7071067811865476,0.0,0.0,34.64823227814083,0.7071067811865476,1.4142135623730951,0.7071067811865476,0.0,2.8284271247461903,0.7071067811865476,1.0,0.0,1.0,14.0,16.0,1.0,-15.0,4.0,3.0,1.0,1955.0,4.0,3.0,2.0,0.0,6.0,2.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,10.0,0.0,-15.0,1.0,2.0,1.0,1906.0,3.0,1.0,1.0,0.0,2.0,1.0,0.5,0.0,0.5,9.0,13.0,0.5,-15.0,2.5,2.5,1.0,1930.5,3.5,2.0,1.5,0.0,4.0,1.5,19.0,7.0,231
232,Zaza Pachulia,2,0.36874587912676815,5.0,2.0,1.0,30.0,28.0,4.0,-11.0,15.0,3.0,6.0,2.0,3681.0,4.0,10.0,3.0,2.0,14.0,0.0,2.1213203435596424,1.4142135623730951,0.7071067811865476,1.4142135623730951,1.4142135623730951,1.4142135623730951,6.363961030678928,0.7071067811865476,0.7071067811865476,0.0,0.0,323.1477990022522,0.0,1.4142135623730951,0.7071067811865476,1.4142135623730951,0.0,0.0,4.0,2.0,1.0,16.0,15.0,3.0,-1.0,8.0,2.0,1.0,2069.0,2.0,6.0,2.0,2.0,7.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,14.0,13.0,1.0,-10.0,7.0,1.0,1.0,1612.0,2.0,4.0,1.0,0.0,7.0,0.0,2.5,1.0,0.5,15.0,14.0,2.0,-5.5,7.5,1.5,1.0,1840.5,2.0,5.0,1.5,1.0,7.0,0.0,19.0,7.0,232
233,Ramon Sessions,2,0.7055957470208182,13.0,2.0,3.0,20.0,18.0,1.0,-17.0,29.0,3.0,6.0,2.0,3620.0,4.0,16.0,10.0,2.0,9.0,0.0,0.7071067811865476,1.4142135623730951,2.1213203435596424,2.8284271247461903,5.656854249492381,0.7071067811865476,7.7781745930520225,2.1213203435596424,2.1213203435596424,0.0,0.0,401.636651713959,0.0,2.8284271247461903,1.4142135623730951,1.4142135623730951,2.1213203435596424,0.0,7.0,2.0,3.0,12.0,13.0,1.0,-3.0,16.0,3.0,1.0,2094.0,2.0,10.0,6.0,2.0,6.0,0.0,,,,,,,,,,,,,,,,,,6.0,0.0,0.0,8.0,5.0,0.0,-14.0,13.0,0.0,1.0,1526.0,2.0,6.0,4.0,0.0,3.0,0.0,6.5,1.0,1.5,10.0,9.0,0.5,-8.5,14.5,1.5,1.0,1810.0,2.0,8.0,5.0,1.0,4.5,0.0,19.0,7.0,233
234,Brandon Knight,2,0.26058255994782786,2.0,15.0,0.0,39.0,22.0,0.0,-19.0,8.0,8.0,6.0,2.0,5344.0,4.0,6.0,17.0,17.0,11.0,2.0,1.4142135623730951,2.1213203435596424,0.0,0.7071067811865476,1.4142135623730951,0.0,4.949747468305833,1.4142135623730951,1.4142135623730951,0.0,0.0,73.53910524340094,1.4142135623730951,0.0,3.5355339059327378,3.5355339059327378,0.7071067811865476,0.0,2.0,9.0,0.0,20.0,12.0,0.0,-6.0,5.0,5.0,1.0,2724.0,3.0,3.0,11.0,11.0,6.0,1.0,,,,,,,,,,,,,,,,,,0.0,6.0,0.0,19.0,10.0,0.0,-13.0,3.0,3.0,1.0,2620.0,1.0,3.0,6.0,6.0,5.0,1.0,1.0,7.5,0.0,19.5,11.0,0.0,-9.5,4.0,4.0,1.0,2672.0,2.0,3.0,8.5,8.5,5.5,1.0,19.0,7.0,234
235,Giannis Antetokounmpo,2,0.5181345270800771,4.0,12.0,1.0,36.0,32.0,1.0,-36.0,14.0,5.0,6.0,2.0,4788.0,5.0,10.0,9.0,15.0,11.0,1.0,1.4142135623730951,7.0710678118654755,0.7071067811865476,9.899494936611665,7.0710678118654755,0.7071067811865476,12.727922061357855,2.8284271247461903,3.5355339059327378,0.0,0.0,152.73506473629428,0.7071067811865476,1.4142135623730951,3.5355339059327378,9.192388155425117,2.1213203435596424,0.7071067811865476,3.0,11.0,1.0,25.0,21.0,1.0,-9.0,9.0,5.0,1.0,2502.0,3.0,6.0,7.0,14.0,7.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,11.0,11.0,0.0,-27.0,5.0,0.0,1.0,2286.0,2.0,4.0,2.0,1.0,4.0,0.0,2.0,6.0,0.5,18.0,16.0,0.5,-18.0,7.0,2.5,1.0,2394.0,2.5,5.0,4.5,7.5,5.5,0.5,19.0,7.0,235
