PlayerId,PlayerName,nb_rows_in_Actions,random_value,SUM(Actions.TotalRebounds),SUM(Actions.OffensiveRebounds),SUM(Actions.Assists),SUM(Actions.PersonalFouls),SUM(Actions.Turnovers),SUM(Actions.3PointsMade),SUM(Actions.FieldGoalsMade),SUM(Actions.FreeThrowsMade),SUM(Actions.FreeThrowAttempts),SUM(Actions.BlocksAgainst),SUM(Actions.PlusMinus),SUM(Actions.Steals),SUM(Actions.Starter),SUM(Actions.Minutes),SUM(Actions.DefensiveRebounds),SUM(Actions.Points),SUM(Actions.BlockedShots),SUM(Actions.FieldGoalAttempts),STD(Actions.TotalRebounds),STD(Actions.OffensiveRebounds),STD(Actions.Assists),STD(Actions.PersonalFouls),STD(Actions.Turnovers),STD(Actions.3PointsMade),STD(Actions.FieldGoalsMade),STD(Actions.FreeThrowsMade),STD(Actions.FreeThrowAttempts),STD(Actions.BlocksAgainst),STD(Actions.PlusMinus),STD(Actions.Steals),STD(Actions.Starter),STD(Actions.Minutes),STD(Actions.DefensiveRebounds),STD(Actions.Points),STD(Actions.BlockedShots),STD(Actions.FieldGoalAttempts),MAX(Actions.TotalRebounds),MAX(Actions.OffensiveRebounds),MAX(Actions.Assists),MAX(Actions.PersonalFouls),MAX(Actions.Turnovers),MAX(Actions.FieldGoalsMade),MAX(Actions.FreeThrowsMade),MAX(Actions.FreeThrowAttempts),MAX(Actions.BlocksAgainst),MAX(Actions.PlusMinus),MAX(Actions.Steals),MAX(Actions.Starter),MAX(Actions.Minutes),MAX(Actions.DefensiveRebounds),MAX(Actions.Points),MAX(Actions.BlockedShots),MAX(Actions.FieldGoalAttempts),SKEW(Actions.TotalRebounds),SKEW(Actions.OffensiveRebounds),SKEW(Actions.Assists),SKEW(Actions.PersonalFouls),SKEW(Actions.Turnovers),SKEW(Actions.FieldGoalsMade),SKEW(Actions.FreeThrowsMade),SKEW(Actions.FreeThrowAttempts),SKEW(Actions.BlocksAgainst),SKEW(Actions.PlusMinus),SKEW(Actions.Steals),SKEW(Actions.Starter),SKEW(Actions.Minutes),SKEW(Actions.DefensiveRebounds),SKEW(Actions.Points),SKEW(Actions.BlockedShots),SKEW(Actions.FieldGoalAttempts),MIN(Actions.TotalRebounds),MIN(Actions.OffensiveRebounds),MIN(Actions.Assists),MIN(Actions.PersonalFouls),MIN(Actions.Turnovers),MIN(Actions.FieldGoalsMade),MIN(Actions.FreeThrowsMade),MIN(Actions.FreeThrowAttempts),MIN(Actions.BlocksAgainst),MIN(Actions.PlusMinus),MIN(Actions.Steals),MIN(Actions.Starter),MIN(Actions.Minutes),MIN(Actions.DefensiveRebounds),MIN(Actions.Points),MIN(Actions.BlockedShots),MIN(Actions.FieldGoalAttempts),MEAN(Actions.TotalRebounds),MEAN(Actions.OffensiveRebounds),MEAN(Actions.Assists),MEAN(Actions.PersonalFouls),MEAN(Actions.Turnovers),MEAN(Actions.FieldGoalsMade),MEAN(Actions.FreeThrowsMade),MEAN(Actions.FreeThrowAttempts),MEAN(Actions.BlocksAgainst),MEAN(Actions.PlusMinus),MEAN(Actions.Steals),MEAN(Actions.Starter),MEAN(Actions.Minutes),MEAN(Actions.DefensiveRebounds),MEAN(Actions.Points),MEAN(Actions.BlockedShots),MEAN(Actions.FieldGoalAttempts),MODE(Actions.GameId),MODE(Actions.TeamId),add_numerical
222,Rashad Lewis,2,0.5493391796686107,7.0,0.0,7.0,3.0,1.0,6.0,10.0,1.0,2.0,0.0,17.0,2.0,2.0,4144.0,7.0,26.0,0.0,16.0,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,1.4142135623730951,0.7071067811865476,0.0,0.0,0.7071067811865476,1.4142135623730951,0.0,166.87720036002523,0.7071067811865476,1.4142135623730951,0.0,0.0,4.0,0.0,4.0,2.0,1.0,6.0,1.0,1.0,0.0,9.0,2.0,1.0,2190.0,4.0,14.0,0.0,8.0,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,1.0,0.0,4.0,0.0,1.0,0.0,8.0,0.0,1.0,1954.0,3.0,12.0,0.0,8.0,3.5,0.0,3.5,1.5,0.5,5.0,0.5,1.0,0.0,8.5,1.0,1.0,2072.0,3.5,13.0,0.0,8.0,6.0,18.0,222
223,Norris Cole,2,0.6151663966510993,6.0,2.0,4.0,5.0,3.0,6.0,4.0,0.0,0.0,1.0,9.0,1.0,0.0,2144.0,4.0,9.0,0.0,10.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0.0,1.4142135623730951,0.0,0.0,0.7071067811865476,13.435028842544403,0.7071067811865476,0.0,138.59292911256333,0.0,3.5355339059327378,0.0,1.4142135623730951,3.0,1.0,2.0,3.0,2.0,3.0,0.0,0.0,1.0,14.0,1.0,0.0,1170.0,2.0,7.0,0.0,6.0,,,,,,,,,,,,,,,,,,3.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,-5.0,0.0,0.0,974.0,2.0,2.0,0.0,4.0,3.0,1.0,2.0,2.5,1.5,2.0,0.0,0.0,0.5,4.5,0.5,0.0,1072.0,2.0,4.5,0.0,5.0,6.0,18.0,223
224,James Jones,2,0.2099245501438355,2.0,0.0,5.0,2.0,3.0,6.0,3.0,1.0,2.0,0.0,3.0,2.0,0.0,2729.0,2.0,8.0,1.0,10.0,1.4142135623730951,0.0,0.7071067811865476,0.0,2.1213203435596424,0.0,2.1213203435596424,0.7071067811865476,1.4142135623730951,0.0,10.606601717798213,0.0,0.0,217.08178182427008,1.4142135623730951,4.242640687119285,0.7071067811865476,5.656854249492381,2.0,0.0,3.0,1.0,3.0,3.0,1.0,2.0,0.0,9.0,1.0,0.0,1518.0,2.0,7.0,1.0,9.0,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-6.0,1.0,0.0,1211.0,0.0,1.0,0.0,1.0,1.0,0.0,2.5,1.0,1.5,1.5,0.5,1.0,0.0,1.5,1.0,0.0,1364.5,1.0,4.0,0.5,5.0,6.0,18.0,224
225,Chris Andersen,2,0.5516833087522521,6.0,0.0,0.0,2.0,2.0,6.0,5.0,2.0,2.0,1.0,12.0,1.0,0.0,2983.0,6.0,17.0,0.0,11.0,1.4142135623730951,0.0,0.0,0.0,1.4142135623730951,0.0,0.7071067811865476,1.4142135623730951,1.4142135623730951,0.7071067811865476,15.556349186104045,0.7071067811865476,0.0,13.435028842544403,1.4142135623730951,0.7071067811865476,0.0,0.7071067811865476,4.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0,17.0,1.0,0.0,1501.0,4.0,9.0,0.0,6.0,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,-5.0,0.0,0.0,1482.0,2.0,8.0,0.0,5.0,3.0,0.0,0.0,1.0,1.0,2.5,1.0,1.0,0.5,6.0,0.5,0.0,1491.5,3.0,8.5,0.0,5.5,6.0,18.0,225
226,Shane Battier,2,0.8193463757556397,14.0,5.0,0.0,4.0,2.0,6.0,7.0,7.0,7.0,0.0,11.0,1.0,0.0,2564.0,9.0,21.0,4.0,9.0,0.0,0.7071067811865476,0.0,1.4142135623730951,0.0,0.0,2.1213203435596424,0.7071067811865476,0.7071067811865476,0.0,13.435028842544403,0.7071067811865476,0.0,325.2691193458119,0.7071067811865476,3.5355339059327378,0.0,0.7071067811865476,7.0,3.0,0.0,3.0,1.0,5.0,4.0,4.0,0.0,15.0,1.0,0.0,1512.0,5.0,13.0,2.0,5.0,,,,,,,,,,,,,,,,,,7.0,2.0,0.0,1.0,1.0,2.0,3.0,3.0,0.0,-4.0,0.0,0.0,1052.0,4.0,8.0,2.0,4.0,7.0,2.5,0.0,2.0,1.0,3.5,3.5,3.5,0.0,5.5,0.5,0.0,1282.0,4.5,10.5,2.0,4.5,6.0,18.0,226
227,Michael Beasley,2,0.8188898426420145,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,-8.0,1.0,0.0,331.0,1.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,5.656854249492381,0.7071067811865476,0.0,234.05234457274722,0.7071067811865476,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,331.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-4.0,0.5,0.0,165.5,0.5,0.0,0.0,0.0,6.0,18.0,227
228,Justin Hamilton,2,0.5996012663692354,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,-8.0,1.0,0.0,331.0,0.0,2.0,0.0,5.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.7071067811865476,5.656854249492381,0.7071067811865476,0.0,234.05234457274722,0.0,1.4142135623730951,0.0,3.5355339059327378,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,331.0,0.0,2.0,0.0,5.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,-4.0,0.5,0.0,165.5,0.0,1.0,0.0,2.5,6.0,18.0,228
229,Dwayne Wade,1,0.8574950992821243,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,-8.0,0.0,0.0,331.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,5.656854249492381,0.0,0.0,234.05234457274722,0.0,1.4142135623730951,0.0,1.4142135623730951,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,0.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-4.0,0.0,0.0,165.5,0.0,1.0,0.0,1.0,6.0,18.0,229
230,Khris Middleton,2,0.6810714527084851,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,230
231,Jeff Adrien,2,0.3012141967470803,5.0,1.0,3.0,7.0,5.0,6.0,8.0,0.0,0.0,1.0,-30.0,3.0,2.0,3861.0,4.0,18.0,1.0,26.0,2.1213203435596424,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,2.8284271247461903,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476,0.0,34.64823227814083,1.4142135623730951,7.0710678118654755,0.7071067811865476,4.242640687119285,4.0,1.0,2.0,4.0,3.0,6.0,0.0,0.0,1.0,-15.0,2.0,1.0,1955.0,3.0,14.0,1.0,16.0,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,-15.0,1.0,1.0,1906.0,1.0,4.0,0.0,10.0,2.5,0.5,1.5,3.5,2.5,4.0,0.0,0.0,0.5,-15.0,1.5,1.0,1930.5,2.0,9.0,0.5,13.0,7.0,19.0,231
232,Zaza Pachulia,2,0.6713426717518232,15.0,5.0,3.0,4.0,3.0,6.0,14.0,2.0,2.0,4.0,-11.0,0.0,2.0,3681.0,10.0,30.0,1.0,28.0,0.7071067811865476,2.1213203435596424,0.7071067811865476,0.0,0.7071067811865476,0.0,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,6.363961030678928,0.0,0.0,323.1477990022522,1.4142135623730951,1.4142135623730951,0.7071067811865476,1.4142135623730951,8.0,4.0,2.0,2.0,2.0,7.0,2.0,2.0,3.0,-1.0,0.0,1.0,2069.0,6.0,16.0,1.0,15.0,,,,,,,,,,,,,,,,,,7.0,1.0,1.0,2.0,1.0,7.0,0.0,0.0,1.0,-10.0,0.0,1.0,1612.0,4.0,14.0,0.0,13.0,7.5,2.5,1.5,2.0,1.5,7.0,1.0,1.0,2.0,-5.5,0.0,1.0,1840.5,5.0,15.0,0.5,14.0,7.0,19.0,232
233,Ramon Sessions,2,0.48301375153784676,29.0,13.0,10.0,4.0,3.0,6.0,9.0,2.0,2.0,1.0,-17.0,0.0,2.0,3620.0,16.0,20.0,3.0,18.0,2.1213203435596424,0.7071067811865476,1.4142135623730951,0.0,2.1213203435596424,0.0,2.1213203435596424,1.4142135623730951,1.4142135623730951,0.7071067811865476,7.7781745930520225,0.0,0.0,401.636651713959,2.8284271247461903,2.8284271247461903,2.1213203435596424,5.656854249492381,16.0,7.0,6.0,2.0,3.0,6.0,2.0,2.0,1.0,-3.0,0.0,1.0,2094.0,10.0,12.0,3.0,13.0,,,,,,,,,,,,,,,,,,13.0,6.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,-14.0,0.0,1.0,1526.0,6.0,8.0,0.0,5.0,14.5,6.5,5.0,2.0,1.5,4.5,1.0,1.0,0.5,-8.5,0.0,1.0,1810.0,8.0,10.0,1.5,9.0,7.0,19.0,233
234,Brandon Knight,2,0.4225459630597844,8.0,2.0,17.0,4.0,8.0,6.0,11.0,15.0,17.0,0.0,-19.0,2.0,2.0,5344.0,6.0,39.0,0.0,22.0,1.4142135623730951,1.4142135623730951,3.5355339059327378,1.4142135623730951,1.4142135623730951,0.0,0.7071067811865476,2.1213203435596424,3.5355339059327378,0.0,4.949747468305833,0.0,0.0,73.53910524340094,0.0,0.7071067811865476,0.0,1.4142135623730951,5.0,2.0,11.0,3.0,5.0,6.0,9.0,11.0,0.0,-6.0,1.0,1.0,2724.0,3.0,20.0,0.0,12.0,,,,,,,,,,,,,,,,,,3.0,0.0,6.0,1.0,3.0,5.0,6.0,6.0,0.0,-13.0,1.0,1.0,2620.0,3.0,19.0,0.0,10.0,4.0,1.0,8.5,2.0,4.0,5.5,7.5,8.5,0.0,-9.5,1.0,1.0,2672.0,3.0,19.5,0.0,11.0,7.0,19.0,234
235,Giannis Antetokounmpo,2,0.50275016812482,14.0,4.0,9.0,5.0,5.0,6.0,11.0,12.0,15.0,1.0,-36.0,1.0,2.0,4788.0,10.0,36.0,1.0,32.0,2.8284271247461903,1.4142135623730951,3.5355339059327378,0.7071067811865476,3.5355339059327378,0.0,2.1213203435596424,7.0710678118654755,9.192388155425117,0.7071067811865476,12.727922061357855,0.7071067811865476,0.0,152.73506473629428,1.4142135623730951,9.899494936611665,0.7071067811865476,7.0710678118654755,9.0,3.0,7.0,3.0,5.0,7.0,11.0,14.0,1.0,-9.0,1.0,1.0,2502.0,6.0,25.0,1.0,21.0,,,,,,,,,,,,,,,,,,5.0,1.0,2.0,2.0,0.0,4.0,1.0,1.0,0.0,-27.0,0.0,1.0,2286.0,4.0,11.0,0.0,11.0,7.0,2.0,4.5,2.5,2.5,5.5,6.0,7.5,0.5,-18.0,0.5,1.0,2394.0,5.0,18.0,0.5,16.0,7.0,19.0,235
236,John Henson,2,0.6527664574364097,7.0,1.0,3.0,1.0,2.0,6.0,6.0,4.0,5.0,1.0,9.0,1.0,0.0,3133.0,6.0,19.0,2.0,11.0,2.1213203435596424,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,0.0,1.4142135623730951,2.8284271247461903,3.5355339059327378,0.7071067811865476,14.849242404917497,0.7071067811865476,0.0,369.81684656056433,2.8284271247461903,6.363961030678928,0.0,0.7071067811865476,5.0,1.0,2.0,1.0,1.0,4.0,4.0,5.0,1.0,15.0,1.0,0.0,1828.0,5.0,14.0,1.0,6.0,,,,,,,,,,,,,,,,,,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,-6.0,0.0,0.0,1305.0,1.0,5.0,1.0,5.0,3.5,0.5,1.5,0.5,1.0,3.0,2.0,2.5,0.5,4.5,0.5,0.0,1566.5,3.0,9.5,1.0,5.5,7.0,19.0,236
237,Ekpe Udoh,2,0.14105133368501366,6.0,1.0,0.0,7.0,2.0,6.0,8.0,1.0,2.0,0.0,-18.0,1.0,0.0,1944.0,5.0,17.0,0.0,17.0,2.8284271247461903,0.7071067811865476,0.0,0.7071067811865476,1.4142135623730951,0.0,1.4142135623730951,0.7071067811865476,1.4142135623730951,0.0,14.142135623730951,0.7071067811865476,0.0,100.40916292848975,2.1213203435596424,2.1213203435596424,0.0,0.7071067811865476,5.0,1.0,0.0,4.0,2.0,5.0,1.0,2.0,0.0,1.0,1.0,0.0,1043.0,4.0,10.0,0.0,9.0,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,-19.0,0.0,0.0,901.0,1.0,7.0,0.0,8.0,3.0,0.5,0.0,3.5,1.0,4.0,0.5,1.0,0.0,-9.0,0.5,0.0,972.0,2.5,8.5,0.0,8.5,7.0,19.0,237
238,Ersan Ilyasova,2,0.2540294338057606,6.0,1.0,1.0,4.0,1.0,6.0,2.0,1.0,2.0,2.0,-10.0,0.0,0.0,1943.0,5.0,5.0,0.0,4.0,1.4142135623730951,0.7071067811865476,0.7071067811865476,1.4142135623730951,0.7071067811865476,0.0,0.0,0.7071067811865476,1.4142135623730951,1.4142135623730951,9.899494936611665,0.0,0.0,55.86143571373726,0.7071067811865476,0.7071067811865476,0.0,1.4142135623730951,4.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1011.0,3.0,3.0,0.0,3.0,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-12.0,0.0,0.0,932.0,2.0,2.0,0.0,1.0,3.0,0.5,0.5,2.0,0.5,1.0,0.5,1.0,1.0,-5.0,0.0,0.0,971.5,2.5,2.5,0.0,2.0,7.0,19.0,238
239,OJ Mayo,2,0.7871000615923273,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,239
240,Miroslav Raduljica,2,0.15550238049452791,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,240
241,DJ Stephens,2,0.7471987705630087,1.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,331.0,0.0,2.0,0.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476,0.0,0.0,0.0,5.656854249492381,0.0,0.0,234.05234457274722,0.0,1.4142135623730951,0.0,0.7071067811865476,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,331.0,0.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,4.0,0.0,0.0,165.5,0.0,1.0,0.0,0.5,7.0,19.0,241
242,Nate Wolters,2,0.34170449540621173,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,154.0,1.0,2.0,0.0,2.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,2.8284271247461903,0.0,0.0,108.89444430272832,0.7071067811865476,1.4142135623730951,0.0,1.4142135623730951,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,154.0,1.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,77.0,0.5,1.0,0.0,1.0,7.0,19.0,242
243,Josh Smith,2,0.46946073093356455,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,243
244,Greg Monroe,2,0.615923920478522,6.0,0.0,4.0,8.0,4.0,6.0,20.0,5.0,10.0,1.0,-12.0,3.0,2.0,4015.0,6.0,50.0,2.0,39.0,2.8284271247461903,0.0,1.4142135623730951,0.0,1.4142135623730951,0.0,1.4142135623730951,0.7071067811865476,2.8284271247461903,0.7071067811865476,7.0710678118654755,0.7071067811865476,0.0,328.8046532517446,2.8284271247461903,1.4142135623730951,0.0,0.7071067811865476,5.0,0.0,3.0,4.0,3.0,11.0,3.0,7.0,1.0,-1.0,2.0,1.0,2240.0,5.0,26.0,1.0,20.0,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,4.0,1.0,9.0,2.0,3.0,0.0,-11.0,1.0,1.0,1775.0,1.0,24.0,1.0,19.0,3.0,0.0,2.0,4.0,2.0,10.0,2.5,5.0,0.5,-6.0,1.5,1.0,2007.5,3.0,25.0,1.0,19.5,7.0,20.0,244
245,Andre Drummond,2,0.7230140536645527,30.0,11.0,3.0,5.0,1.0,6.0,18.0,9.0,12.0,2.0,25.0,3.0,2.0,4237.0,19.0,45.0,3.0,42.0,1.4142135623730951,2.1213203435596424,0.7071067811865476,2.1213203435596424,0.7071067811865476,0.0,4.242640687119285,0.7071067811865476,0.0,1.4142135623730951,9.192388155425117,2.1213203435596424,0.0,355.6747109368334,0.7071067811865476,7.7781745930520225,0.7071067811865476,0.0,16.0,7.0,2.0,4.0,1.0,12.0,5.0,6.0,2.0,19.0,3.0,1.0,2370.0,10.0,28.0,2.0,21.0,,,,,,,,,,,,,,,,,,14.0,4.0,1.0,1.0,0.0,6.0,4.0,6.0,0.0,6.0,0.0,1.0,1867.0,9.0,17.0,1.0,21.0,15.0,5.5,1.5,2.5,0.5,9.0,4.5,6.0,1.0,12.5,1.5,1.0,2118.5,9.5,22.5,1.5,21.0,7.0,20.0,245
246,Kyle Singler,2,0.44066631125574396,30.0,14.0,0.0,6.0,3.0,6.0,10.0,3.0,6.0,3.0,18.0,2.0,2.0,3572.0,16.0,23.0,1.0,18.0,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,0.7071067811865476,0.0,0.0,2.1213203435596424,4.242640687119285,0.7071067811865476,19.79898987322333,1.4142135623730951,0.0,132.93607486307093,0.0,2.1213203435596424,0.7071067811865476,0.0,16.0,8.0,0.0,4.0,2.0,5.0,3.0,6.0,2.0,23.0,2.0,1.0,1880.0,8.0,13.0,1.0,9.0,,,,,,,,,,,,,,,,,,14.0,6.0,0.0,2.0,1.0,5.0,0.0,0.0,1.0,-5.0,0.0,1.0,1692.0,8.0,10.0,0.0,9.0,15.0,7.0,0.0,3.0,1.5,5.0,1.5,3.0,1.5,9.0,1.0,1.0,1786.0,8.0,11.5,0.5,9.0,7.0,20.0,246
247,Brandon Jennings,2,0.4904460065150701,10.0,6.0,5.0,4.0,3.0,6.0,8.0,5.0,5.0,2.0,5.0,0.0,2.0,4072.0,4.0,24.0,1.0,21.0,0.0,0.0,0.7071067811865476,1.4142135623730951,0.7071067811865476,0.0,1.4142135623730951,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.0,0.0,469.51890270786754,0.0,2.8284271247461903,0.7071067811865476,0.7071067811865476,5.0,3.0,3.0,3.0,2.0,5.0,3.0,3.0,1.0,3.0,0.0,1.0,2368.0,2.0,14.0,1.0,11.0,,,,,,,,,,,,,,,,,,5.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,0.0,1.0,1704.0,2.0,10.0,0.0,10.0,5.0,3.0,2.5,2.0,1.5,4.0,2.5,2.5,1.0,2.5,0.0,1.0,2036.0,2.0,12.0,0.5,10.5,7.0,20.0,247
248,Rodney Stuckey,2,0.8699451964632458,5.0,1.0,22.0,7.0,2.0,6.0,11.0,3.0,6.0,1.0,8.0,2.0,2.0,4413.0,4.0,32.0,0.0,28.0,0.7071067811865476,0.7071067811865476,2.8284271247461903,2.1213203435596424,0.0,0.0,2.1213203435596424,0.7071067811865476,0.0,0.7071067811865476,2.8284271247461903,0.0,0.0,140.71424945612296,0.0,5.656854249492381,0.0,4.242640687119285,3.0,1.0,13.0,5.0,1.0,7.0,2.0,3.0,1.0,6.0,1.0,1.0,2306.0,2.0,20.0,0.0,17.0,,,,,,,,,,,,,,,,,,2.0,0.0,9.0,2.0,1.0,4.0,1.0,3.0,0.0,2.0,1.0,1.0,2107.0,2.0,12.0,0.0,11.0,2.5,0.5,11.0,3.5,1.0,5.5,1.5,3.0,0.5,4.0,1.0,1.0,2206.5,2.0,16.0,0.0,14.0,7.0,20.0,248
